[2026-06-21T07:47:48.362Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id%2Cdaily_training_load%2Ctraining_date&daily_training_load=not.is.null&order=training_date.desc&limit=455 → pending (?ms, ?B)
[2026-06-21T07:48:04.871Z] GET http://localhost:5173/rpe → 200 (8ms, 639B)
[2026-06-21T07:48:04.885Z] GET http://localhost:5173/@vite/client → 200 (12ms, ?B)
[2026-06-21T07:48:04.885Z] GET http://localhost:5173/src/main.tsx?t=1782027945688 → 200 (8ms, ?B)
[2026-06-21T07:48:04.887Z] GET http://localhost:5173/@react-refresh → 200 (10ms, ?B)
[2026-06-21T07:48:04.895Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=33ed930e → 200 (1ms, -263B)
[2026-06-21T07:48:04.896Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=33ed930e → 200 (?ms, -265B)
[2026-06-21T07:48:04.896Z] GET http://localhost:5173/src/index.css?t=1782027945688 → 200 (1ms, ?B)
[2026-06-21T07:48:04.896Z] GET http://localhost:5173/src/App.tsx?t=1782027942537 → 200 (1ms, ?B)
[2026-06-21T07:48:04.896Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=33ed930e → 200 (?ms, -263B)
[2026-06-21T07:48:04.897Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-B-1-B7_t.js?v=33ed930e → 200 (?ms, -261B)
[2026-06-21T07:48:04.897Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom.js?v=33ed930e → 200 (?ms, -263B)
[2026-06-21T07:48:04.897Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (2ms, ?B)
[2026-06-21T07:48:04.898Z] GET http://localhost:5173/node_modules/.vite/deps/react-router-dom.js?v=33ed930e → 200 (?ms, -265B)
[2026-06-21T07:48:04.898Z] GET http://localhost:5173/src/components/TopNav.tsx?t=1782027746486 → 200 (1ms, ?B)
[2026-06-21T07:48:04.898Z] GET http://localhost:5173/src/components/Sidebar.tsx → 200 (1ms, ?B)
[2026-06-21T07:48:04.898Z] GET http://localhost:5173/src/pages/Dashboard.tsx?t=1782027942537 → 200 (1ms, ?B)
[2026-06-21T07:48:04.898Z] GET http://localhost:5173/src/pages/DailyReport.tsx → 200 (2ms, ?B)
[2026-06-21T07:48:04.898Z] GET http://localhost:5173/src/pages/WeeklyReport.tsx → 200 (2ms, ?B)
[2026-06-21T07:48:04.898Z] GET http://localhost:5173/src/pages/AcwrPage.tsx → 200 (2ms, ?B)
[2026-06-21T07:48:04.898Z] GET http://localhost:5173/src/pages/RpePage.tsx → 200 (2ms, ?B)
[2026-06-21T07:48:04.898Z] GET http://localhost:5173/src/pages/Upload.tsx → 200 (2ms, ?B)
[2026-06-21T07:48:04.898Z] GET http://localhost:5173/src/pages/PlayerProfile.tsx?t=1782027903667 → 200 (3ms, ?B)
[2026-06-21T07:48:04.899Z] GET http://localhost:5173/src/lib/api.ts?t=1782027554677 → 200 (3ms, ?B)
[2026-06-21T07:48:04.899Z] GET http://localhost:5173/src/utils/calculations.ts → 200 (2ms, ?B)
[2026-06-21T07:48:04.900Z] GET http://localhost:5173/node_modules/.vite/deps/recharts.js?v=33ed930e → 200 (?ms, -267B)
[2026-06-21T07:48:04.900Z] GET http://localhost:5173/src/components/StatCard.tsx → 200 (2ms, ?B)
[2026-06-21T07:48:04.901Z] GET http://localhost:5173/src/utils/csvParser.ts → 200 (6ms, ?B)
[2026-06-21T07:48:04.901Z] GET http://localhost:5173/src/lib/store.ts → 200 (6ms, ?B)
[2026-06-21T07:48:04.902Z] GET http://localhost:5173/src/lib/supabase.ts → 200 (5ms, ?B)
[2026-06-21T07:48:04.907Z] GET http://localhost:5173/node_modules/.vite/deps/papaparse.js?v=33ed930e → 200 (?ms, -263B)
[2026-06-21T07:48:04.909Z] GET http://localhost:5173/node_modules/.vite/deps/@supabase_supabase-js.js?v=33ed930e → 200 (?ms, -265B)
[2026-06-21T07:48:04.912Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/players?select=id%2Cname%2Cmaturity_status&order=name.asc → 200 (342ms, 2926B)
[2026-06-21T07:48:04.912Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=training_date%2Crpe%2Cplayer_id%2Cplayers%28name%29&rpe=not.is.null&rpe=gt.0&order=training_date.asc&limit=5000 → 200 (530ms, 19322B)
[2026-06-21T07:48:04.912Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/players?select=id%2Cname%2Cmaturity_status&order=name.asc → 200 (122ms, 2924B)
[2026-06-21T07:48:04.912Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=training_date%2Crpe%2Cplayer_id%2Cplayers%28name%29&rpe=not.is.null&rpe=gt.0&order=training_date.asc&limit=5000 → 200 (342ms, 19319B)
[2026-06-21T07:48:05.034Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=date&order=date.desc&limit=1 → 200 (220ms, 781B)
[2026-06-21T07:48:05.254Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=date&order=date.desc&limit=1 → 200 (154ms, 780B)
[2026-06-21T07:48:05.254Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=player_id%2Cacwr%2Cdata_sufficient&date=eq.2026-06-19 → 200 (154ms, ?B)
[2026-06-21T07:48:05.409Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=player_id%2Cacwr%2Cdata_sufficient&date=eq.2026-06-19 → pending (?ms, 12165B)
[2026-06-21T07:48:05.409Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id&limit=5000 → pending (?ms, ?B)
[2026-06-21T07:48:05.522Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id&limit=5000 → 200 (2ms, 1337B)
[2026-06-21T07:48:18.878Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/players?select=*&order=name.asc → 200 (341ms, 4559B)
[2026-06-21T07:48:18.878Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=*&player_id=eq.1f5f53e3-634e-4336-8087-fa9ae9ec92de&order=date.asc → 200 (543ms, ?B)
[2026-06-21T07:48:18.878Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=*&player_id=eq.1f5f53e3-634e-4336-8087-fa9ae9ec92de&order=training_date.desc&limit=60 → 200 (343ms, 5789B)
[2026-06-21T07:48:18.878Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/match_data?select=*&player_id=eq.1f5f53e3-634e-4336-8087-fa9ae9ec92de&order=match_date.desc → 200 (341ms, 4662B)
[2026-06-21T07:48:18.878Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/players?select=*&order=name.asc → 200 (201ms, 4563B)
[2026-06-21T07:48:18.878Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=*&player_id=eq.1f5f53e3-634e-4336-8087-fa9ae9ec92de&order=date.asc → 200 (201ms, 117356B)
[2026-06-21T07:48:18.879Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=*&player_id=eq.1f5f53e3-634e-4336-8087-fa9ae9ec92de&order=training_date.desc&limit=60 → 200 (200ms, 5789B)
[2026-06-21T07:48:18.879Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/match_data?select=*&player_id=eq.1f5f53e3-634e-4336-8087-fa9ae9ec92de&order=match_date.desc → 200 (200ms, 4665B)
[2026-06-21T07:48:19.084Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=date&order=date.desc&limit=1 → 200 (390ms, 782B)
[2026-06-21T07:48:19.219Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=date&order=date.desc&limit=1 → 200 (124ms, 781B)
[2026-06-21T07:48:19.344Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=*&date=eq.2026-06-19 → pending (?ms, ?B)
[2026-06-21T07:48:19.474Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=*&date=eq.2026-06-19 → pending (?ms, ?B)
[2026-06-21T07:48:19.553Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id%2Cdaily_training_load%2Ctraining_date&daily_training_load=not.is.null&order=training_date.desc&limit=455 → 200 (138ms, 8300B)
[2026-06-21T07:48:19.711Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id%2Cdaily_training_load%2Ctraining_date&daily_training_load=not.is.null&order=training_date.desc&limit=455 → 200 (161ms, 8301B)
[2026-06-21T07:49:22.106Z] GET http://localhost:5173/src/index.css?t=1782028162026 → pending (?ms, ?B)
[2026-06-21T07:49:22.106Z] GET http://localhost:5173/src/pages/Dashboard.tsx?t=1782028162026 → 200 (124ms, 39336B)
[2026-06-21T07:49:22.106Z] GET http://localhost:5173/src/components/Sidebar.tsx?t=1782028162026 → 200 (141ms, 16074B)
[2026-06-21T07:49:22.106Z] GET http://localhost:5173/src/pages/PlayerProfile.tsx?t=1782028162026 → 200 (163ms, 55770B)
[2026-06-21T07:49:22.106Z] GET http://localhost:5173/src/pages/DailyReport.tsx?t=1782028162026 → 200 (178ms, 34279B)
[2026-06-21T07:49:22.106Z] GET http://localhost:5173/src/pages/AcwrPage.tsx?t=1782028162026 → 200 (182ms, 32152B)
[2026-06-21T07:49:22.106Z] GET http://localhost:5173/src/pages/RpePage.tsx?t=1782028162026 → 200 (195ms, 26008B)
[2026-06-21T07:49:22.106Z] GET http://localhost:5173/src/pages/WeeklyReport.tsx?t=1782028162026 → 200 (195ms, 27392B)
[2026-06-21T07:49:22.238Z] GET http://localhost:5173/src/lib/api.ts?t=1782028162026 → pending (?ms, ?B)
[2026-06-21T07:49:30.583Z] GET http://localhost:5173/src/index.css?t=1782028170581 → 200 (34ms, 29677B)
[2026-06-21T07:49:30.583Z] GET http://localhost:5173/src/pages/Dashboard.tsx?t=1782028170581 → 200 (8ms, 39336B)
[2026-06-21T07:49:30.583Z] GET http://localhost:5173/src/components/Sidebar.tsx?t=1782028170581 → 200 (8ms, 16074B)
[2026-06-21T07:49:30.583Z] GET http://localhost:5173/src/pages/PlayerProfile.tsx?t=1782028170581 → 200 (8ms, 55770B)
[2026-06-21T07:49:30.583Z] GET http://localhost:5173/src/pages/DailyReport.tsx?t=1782028170581 → 200 (12ms, 34279B)
[2026-06-21T07:49:30.583Z] GET http://localhost:5173/src/pages/AcwrPage.tsx?t=1782028170581 → 200 (12ms, 32152B)
[2026-06-21T07:49:30.583Z] GET http://localhost:5173/src/pages/RpePage.tsx?t=1782028170581 → 200 (13ms, 26008B)
[2026-06-21T07:49:30.583Z] GET http://localhost:5173/src/pages/WeeklyReport.tsx?t=1782028170581 → 200 (13ms, 27392B)
[2026-06-21T07:49:30.591Z] GET http://localhost:5173/src/lib/api.ts?t=1782028170581 → 200 (34ms, 28874B)
[2026-06-21T07:49:37.639Z] GET http://localhost:5173/src/index.css?t=1782028177637 → 200 (38ms, 29677B)
[2026-06-21T07:49:37.639Z] GET http://localhost:5173/src/pages/Dashboard.tsx?t=1782028177637 → 200 (3ms, 39336B)
[2026-06-21T07:49:37.639Z] GET http://localhost:5173/src/components/Sidebar.tsx?t=1782028177637 → 200 (5ms, 16074B)
[2026-06-21T07:49:37.639Z] GET http://localhost:5173/src/pages/PlayerProfile.tsx?t=1782028177637 → 200 (2ms, 55770B)
[2026-06-21T07:49:37.639Z] GET http://localhost:5173/src/pages/DailyReport.tsx?t=1782028177637 → 200 (7ms, 34279B)
[2026-06-21T07:49:37.639Z] GET http://localhost:5173/src/pages/AcwrPage.tsx?t=1782028177637 → 200 (3ms, 32152B)
[2026-06-21T07:49:37.639Z] GET http://localhost:5173/src/pages/RpePage.tsx?t=1782028177637 → 200 (3ms, 26008B)
[2026-06-21T07:49:37.639Z] GET http://localhost:5173/src/pages/WeeklyReport.tsx?t=1782028177637 → 200 (5ms, 27392B)
[2026-06-21T07:49:37.642Z] GET http://localhost:5173/src/lib/api.ts?t=1782028177637 → 200 (54ms, 29655B)
[2026-06-21T07:49:49.047Z] GET http://localhost:5173/src/index.css?t=1782028189039 → 200 (29ms, 29677B)
[2026-06-21T07:49:49.047Z] GET http://localhost:5173/src/pages/Dashboard.tsx?t=1782028189039 → 200 (4ms, 39336B)
[2026-06-21T07:49:49.047Z] GET http://localhost:5173/src/components/Sidebar.tsx?t=1782028189039 → 200 (5ms, 16074B)
[2026-06-21T07:49:49.047Z] GET http://localhost:5173/src/pages/PlayerProfile.tsx?t=1782028189039 → 200 (6ms, 55770B)
[2026-06-21T07:49:49.047Z] GET http://localhost:5173/src/pages/DailyReport.tsx?t=1782028189039 → 200 (6ms, 34279B)
[2026-06-21T07:49:49.047Z] GET http://localhost:5173/src/pages/AcwrPage.tsx?t=1782028189039 → 200 (7ms, 32152B)
[2026-06-21T07:49:49.047Z] GET http://localhost:5173/src/pages/RpePage.tsx?t=1782028189039 → 200 (7ms, 26008B)
[2026-06-21T07:49:49.047Z] GET http://localhost:5173/src/pages/WeeklyReport.tsx?t=1782028189039 → 200 (7ms, 27392B)
[2026-06-21T07:49:49.052Z] GET http://localhost:5173/src/lib/api.ts?t=1782028189039 → 200 (38ms, 30378B)
[2026-06-21T07:50:02.064Z] GET http://localhost:5173/ → 200 (12ms, 639B)
[2026-06-21T07:50:02.125Z] GET http://localhost:5173/@vite/client → 200 (24ms, ?B)
[2026-06-21T07:50:02.125Z] GET http://localhost:5173/src/main.tsx?t=1782028189039 → 200 (5ms, 1655B)
[2026-06-21T07:50:02.130Z] GET http://localhost:5173/@react-refresh → 200 (19ms, ?B)
[2026-06-21T07:50:02.130Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=33ed930e → 200 (1ms, -263B)
[2026-06-21T07:50:02.131Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=33ed930e → 200 (?ms, -265B)
[2026-06-21T07:50:02.131Z] GET http://localhost:5173/src/index.css?t=1782028189039 → 200 (11ms, ?B)
[2026-06-21T07:50:02.131Z] GET http://localhost:5173/src/App.tsx?t=1782028189039 → 200 (18ms, 9022B)
[2026-06-21T07:50:02.131Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=33ed930e → 200 (?ms, -263B)
[2026-06-21T07:50:02.131Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-B-1-B7_t.js?v=33ed930e → 200 (?ms, -261B)
[2026-06-21T07:50:02.132Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom.js?v=33ed930e → 200 (?ms, -263B)
[2026-06-21T07:50:02.150Z] GET http://localhost:5173/node_modules/.vite/deps/react-router-dom.js?v=33ed930e → 200 (?ms, -265B)
[2026-06-21T07:50:02.150Z] GET http://localhost:5173/src/components/TopNav.tsx?t=1782027746486 → 200 (2ms, ?B)
[2026-06-21T07:50:02.150Z] GET http://localhost:5173/src/components/Sidebar.tsx?t=1782028189039 → 200 (2ms, ?B)
[2026-06-21T07:50:02.150Z] GET http://localhost:5173/src/pages/Dashboard.tsx?t=1782028189039 → 200 (7ms, ?B)
[2026-06-21T07:50:02.150Z] GET http://localhost:5173/src/pages/DailyReport.tsx?t=1782028189039 → 200 (7ms, ?B)
[2026-06-21T07:50:02.150Z] GET http://localhost:5173/src/pages/WeeklyReport.tsx?t=1782028189039 → 200 (7ms, ?B)
[2026-06-21T07:50:02.150Z] GET http://localhost:5173/src/pages/AcwrPage.tsx?t=1782028189039 → 200 (7ms, ?B)
[2026-06-21T07:50:02.150Z] GET http://localhost:5173/src/pages/RpePage.tsx?t=1782028189039 → 200 (7ms, ?B)
[2026-06-21T07:50:02.150Z] GET http://localhost:5173/src/pages/Upload.tsx → 200 (10ms, ?B)
[2026-06-21T07:50:02.150Z] GET http://localhost:5173/src/pages/PlayerProfile.tsx?t=1782028189039 → 200 (14ms, ?B)
[2026-06-21T07:50:02.150Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (13ms, ?B)
[2026-06-21T07:50:02.156Z] GET http://localhost:5173/src/lib/api.ts?t=1782028189039 → 200 (8ms, ?B)
[2026-06-21T07:50:02.156Z] GET http://localhost:5173/src/utils/calculations.ts → 200 (11ms, ?B)
[2026-06-21T07:50:02.157Z] GET http://localhost:5173/node_modules/.vite/deps/recharts.js?v=33ed930e → 200 (?ms, -267B)
[2026-06-21T07:50:02.157Z] GET http://localhost:5173/src/components/StatCard.tsx → 200 (13ms, ?B)
[2026-06-21T07:50:02.164Z] GET http://localhost:5173/src/utils/csvParser.ts → 200 (6ms, ?B)
[2026-06-21T07:50:02.164Z] GET http://localhost:5173/src/lib/store.ts → 200 (8ms, ?B)
[2026-06-21T07:50:02.170Z] GET http://localhost:5173/src/lib/supabase.ts → 200 (6ms, ?B)
[2026-06-21T07:50:02.176Z] GET http://localhost:5173/node_modules/.vite/deps/papaparse.js?v=33ed930e → 200 (?ms, -263B)
[2026-06-21T07:50:02.176Z] GET http://localhost:5173/node_modules/.vite/deps/@supabase_supabase-js.js?v=33ed930e → 200 (?ms, -265B)
[2026-06-21T07:50:02.258Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/players?select=id%2Cname%2Cmaturity_status&order=name.asc → pending (?ms, ?B)
[2026-06-21T07:50:02.258Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/players?select=*&order=name.asc → pending (?ms, ?B)
[2026-06-21T07:50:02.258Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=training_date%2Ctotal_distance%2Chsr_distance%2Csprint_distance%2Crpe&training_date=gte.2026-04-22&order=training_date.asc&offset=0&limit=1000 → pending (?ms, ?B)
[2026-06-21T07:50:02.258Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/players?select=id%2Cname%2Cmaturity_status&order=name.asc → pending (?ms, ?B)
[2026-06-21T07:50:02.258Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/players?select=*&order=name.asc → pending (?ms, ?B)
[2026-06-21T07:50:02.258Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=training_date%2Ctotal_distance%2Chsr_distance%2Csprint_distance%2Crpe&training_date=gte.2026-04-22&order=training_date.asc&offset=0&limit=1000 → pending (?ms, ?B)
[2026-06-21T07:50:02.418Z] GET http://localhost:5173/ → 200 (?ms, 639B)
[2026-06-21T07:50:02.419Z] GET http://localhost:5173/@vite/client → 304 (?ms, ?B)
[2026-06-21T07:50:02.419Z] GET http://localhost:5173/src/main.tsx?t=1782028202362 → 200 (1ms, 1655B)
[2026-06-21T07:50:02.419Z] GET http://localhost:5173/@react-refresh → 304 (1ms, ?B)
[2026-06-21T07:50:02.420Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 304 (2ms, ?B)
[2026-06-21T07:50:02.420Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=33ed930e → 200 (?ms, -263B)
[2026-06-21T07:50:02.420Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=33ed930e → 200 (?ms, -265B)
[2026-06-21T07:50:02.421Z] GET http://localhost:5173/src/index.css?t=1782028202362 → 200 (12ms, 29677B)
[2026-06-21T07:50:02.421Z] GET http://localhost:5173/src/App.tsx?t=1782028189039 → 304 (5ms, ?B)
[2026-06-21T07:50:02.421Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=33ed930e → 200 (?ms, -263B)
[2026-06-21T07:50:02.421Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-B-1-B7_t.js?v=33ed930e → 200 (?ms, -261B)
[2026-06-21T07:50:02.421Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom.js?v=33ed930e → 200 (?ms, -263B)
[2026-06-21T07:50:02.427Z] GET http://localhost:5173/node_modules/.vite/deps/react-router-dom.js?v=33ed930e → 200 (?ms, -265B)
[2026-06-21T07:50:02.427Z] GET http://localhost:5173/src/components/TopNav.tsx?t=1782027746486 → 304 (6ms, ?B)
[2026-06-21T07:50:02.427Z] GET http://localhost:5173/src/components/Sidebar.tsx?t=1782028189039 → 304 (7ms, ?B)
[2026-06-21T07:50:02.427Z] GET http://localhost:5173/src/pages/Dashboard.tsx?t=1782028189039 → 304 (7ms, ?B)
[2026-06-21T07:50:02.427Z] GET http://localhost:5173/src/pages/DailyReport.tsx?t=1782028189039 → 304 (7ms, ?B)
[2026-06-21T07:50:02.427Z] GET http://localhost:5173/src/pages/WeeklyReport.tsx?t=1782028189039 → 304 (7ms, ?B)
[2026-06-21T07:50:02.427Z] GET http://localhost:5173/src/pages/AcwrPage.tsx?t=1782028189039 → 304 (7ms, ?B)
[2026-06-21T07:50:02.429Z] GET http://localhost:5173/src/pages/RpePage.tsx?t=1782028189039 → 304 (11ms, ?B)
[2026-06-21T07:50:02.429Z] GET http://localhost:5173/src/pages/Upload.tsx → 304 (10ms, ?B)
[2026-06-21T07:50:02.429Z] GET http://localhost:5173/src/pages/PlayerProfile.tsx?t=1782028189039 → 304 (10ms, ?B)
[2026-06-21T07:50:02.434Z] GET http://localhost:5173/src/lib/api.ts?t=1782028189039 → 304 (6ms, ?B)
[2026-06-21T07:50:02.434Z] GET http://localhost:5173/src/utils/calculations.ts → 304 (6ms, ?B)
[2026-06-21T07:50:02.434Z] GET http://localhost:5173/node_modules/.vite/deps/recharts.js?v=33ed930e → 200 (?ms, -267B)
[2026-06-21T07:50:02.434Z] GET http://localhost:5173/src/components/StatCard.tsx → 304 (6ms, ?B)
[2026-06-21T07:50:02.439Z] GET http://localhost:5173/src/utils/csvParser.ts → 304 (2ms, ?B)
[2026-06-21T07:50:02.439Z] GET http://localhost:5173/src/lib/store.ts → 304 (3ms, ?B)
[2026-06-21T07:50:02.440Z] GET http://localhost:5173/src/lib/supabase.ts → 304 (5ms, ?B)
[2026-06-21T07:50:02.442Z] GET http://localhost:5173/node_modules/.vite/deps/papaparse.js?v=33ed930e → 200 (?ms, -263B)
[2026-06-21T07:50:02.446Z] GET http://localhost:5173/node_modules/.vite/deps/@supabase_supabase-js.js?v=33ed930e → 200 (?ms, -265B)
[2026-06-21T07:50:02.481Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/players?select=id%2Cname%2Cmaturity_status&order=name.asc → pending (?ms, ?B)
[2026-06-21T07:50:02.482Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/players?select=*&order=name.asc → pending (?ms, ?B)
[2026-06-21T07:50:02.482Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=training_date%2Ctotal_distance%2Chsr_distance%2Csprint_distance%2Crpe&training_date=gte.2026-04-22&order=training_date.asc&offset=0&limit=1000 → pending (?ms, ?B)
[2026-06-21T07:50:02.482Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/players?select=id%2Cname%2Cmaturity_status&order=name.asc → pending (?ms, ?B)
[2026-06-21T07:50:02.482Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/players?select=*&order=name.asc → pending (?ms, ?B)
[2026-06-21T07:50:02.482Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=training_date%2Ctotal_distance%2Chsr_distance%2Csprint_distance%2Crpe&training_date=gte.2026-04-22&order=training_date.asc&offset=0&limit=1000 → pending (?ms, ?B)
[2026-06-21T07:50:02.594Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=date&order=date.desc&limit=1 → 200 (170ms, 781B)
[2026-06-21T07:50:02.763Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=training_date%2Ctotal_distance%2Chsr_distance%2Csprint_distance%2Crpe&training_date=gte.2026-04-22&order=training_date.asc&offset=1000&limit=1000 → 200 (419ms, 4936B)
[2026-06-21T07:50:02.764Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=date&order=date.desc&limit=1 → 200 (478ms, 782B)
[2026-06-21T07:50:02.766Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=date&order=date.desc&limit=1 → 200 (210ms, 783B)
[2026-06-21T07:50:02.766Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=player_id%2Cacwr%2Cdata_sufficient&date=eq.2026-06-19 → 200 (129ms, 12164B)
[2026-06-21T07:50:02.785Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=training_date%2Ctotal_distance%2Chsr_distance%2Csprint_distance%2Crpe&training_date=gte.2026-04-22&order=training_date.asc&offset=1000&limit=1000 → 200 (293ms, 4937B)
[2026-06-21T07:50:02.868Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=date&order=date.desc&limit=1 → 200 (8ms, 781B)
[2026-06-21T07:50:02.876Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=*&date=eq.2026-06-19 → 200 (177ms, 30700B)
[2026-06-21T07:50:02.900Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id&offset=0&limit=1000 → 200 (135ms, 1343B)
[2026-06-21T07:50:02.976Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=player_id%2Cacwr%2Cdata_sufficient&date=eq.2026-06-19 → 200 (105ms, 12162B)
[2026-06-21T07:50:03.035Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id&offset=1000&limit=1000 → 200 (153ms, 1369B)
[2026-06-21T07:50:03.084Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id%2Cdaily_training_load%2Ctraining_date&daily_training_load=not.is.null&order=training_date.desc&limit=455 → 200 (112ms, 8306B)
[2026-06-21T07:50:03.085Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id&offset=0&limit=1000 → 200 (110ms, 1344B)
[2026-06-21T07:50:03.188Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id&offset=2000&limit=1000 → pending (?ms, ?B)
[2026-06-21T07:50:03.195Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id&offset=1000&limit=1000 → pending (?ms, ?B)
[2026-06-21T07:50:03.897Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/acwr_daily?select=*&date=eq.2026-06-19 → 200 (197ms, 30690B)
[2026-06-21T07:50:03.899Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id&offset=2000&limit=1000 → 200 (129ms, 1299B)
[2026-06-21T07:50:03.899Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id&offset=3000&limit=1000 → 200 (138ms, 1433B)
[2026-06-21T07:50:04.038Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id&offset=3000&limit=1000 → 200 (118ms, 1433B)
[2026-06-21T07:50:04.104Z] GET https://ftockzbsceolvwztojpx.supabase.co/rest/v1/training_daily?select=player_id%2Cdaily_training_load%2Ctraining_date&daily_training_load=not.is.null&order=training_date.desc&limit=455 → 200 (132ms, 8303B)
[2026-06-21T07:50:08.698Z] GET http://localhost:5173/ → 200 (3ms, 639B)
[2026-06-21T07:50:08.705Z] GET http://localhost:5173/@vite/client → 200 (8ms, ?B)
